UNIXTIME;Дата;Время;H2;T2
1679216520;19.03.2023;15:02:00;27.75;25.6
1679216820;19.03.2023;15:07:00;27.72;25.62
1679217120;19.03.2023;15:12:00;27.63;25.63
1679217720;19.03.2023;15:22:00;27.98;25.63
1679218020;19.03.2023;15:27:00;28.08;25.65
1679218620;19.03.2023;15:37:00;28.29;25.7
1679219220;19.03.2023;15:47:00;28.4;25.86
1679219700;19.03.2023;15:55:00;28.44;25.96
1679220000;19.03.2023;16:00:00;28.49;26.01
1679220540;19.03.2023;16:09:00;28.43;25.96
1679220900;19.03.2023;16:15:00;28.31;25.93
1679221440;19.03.2023;16:24:00;28.22;25.83
1679221740;19.03.2023;16:29:00;28.24;25.77
1679222040;19.03.2023;16:34:00;28.23;25.71
1679222520;19.03.2023;16:42:00;28.09;25.61
1679223120;19.03.2023;16:52:00;28.12;25.52
1679223420;19.03.2023;16:57:00;28.11;25.46
1679223720;19.03.2023;17:02:00;28.04;25.41
1679224020;19.03.2023;17:07:00;28.03;25.38
1679224620;19.03.2023;17:17:00;27.97;25.31
1679224980;19.03.2023;17:23:00;27.98;25.25
1679225220;19.03.2023;17:27:00;28;25.22
1679225520;19.03.2023;17:32:00;28.03;25.2
1679225820;19.03.2023;17:37:00;30.47;25.26
1679226180;19.03.2023;17:43:00;33.54;28.86
1679226480;19.03.2023;17:48:00;31.18;28.94
1679227260;19.03.2023;18:01:00;28.19;27.54
1679227800;19.03.2023;18:10:00;28.8;26.29
1679228160;19.03.2023;18:16:00;29.14;25.82
1679228460;19.03.2023;18:21:00;29.23;25.55
1679228760;19.03.2023;18:26:00;29.47;25.34
1679229360;19.03.2023;18:36:00;29.56;25.12
1679229960;19.03.2023;18:46:00;29.47;24.99
1679230320;19.03.2023;18:52:00;29.43;24.97
1679230560;19.03.2023;18:56:00;29.51;24.99
1679231220;19.03.2023;19:07:00;29.6;25.03
1679231940;19.03.2023;19:19:00;29.32;25.12
1679232240;19.03.2023;19:24:00;29.1;25.15
1679232540;19.03.2023;19:29:00;29.04;25.19
1679232900;19.03.2023;19:35:00;28.98;25.22
1679233680;19.03.2023;19:48:00;28.71;25.25
1679234280;19.03.2023;19:58:00;28.63;25.26
1679234820;19.03.2023;20:07:00;29.72;25.26
1679235240;19.03.2023;20:14:00;30.25;25.22
1679235600;19.03.2023;20:20:00;30.64;25.18
1679235900;19.03.2023;20:25:00;30.99;25.17
1679236380;19.03.2023;20:33:00;31.22;25.11
1679236680;19.03.2023;20:38:00;31.31;25.08
1679236980;19.03.2023;20:43:00;31.43;25.04
1679237580;19.03.2023;20:53:00;31.68;24.99
1679237880;19.03.2023;20:58:00;31.75;24.95
1679238480;19.03.2023;21:08:00;31.78;24.89
1679238780;19.03.2023;21:13:00;31.86;24.87
1679239380;19.03.2023;21:23:00;32.24;24.85
1679239680;19.03.2023;21:28:00;32.4;24.84
1679239980;19.03.2023;21:33:00;32.39;24.85
1679240520;19.03.2023;21:42:00;32.52;24.83
1679240880;19.03.2023;21:48:00;32.57;24.82
1679241180;19.03.2023;21:53:00;32.62;24.8
1679241480;19.03.2023;21:58:00;32.62;24.78
1679242080;19.03.2023;22:08:00;32.77;24.77
1679242680;19.03.2023;22:18:00;32.41;24.73
1679242980;19.03.2023;22:23:00;32.4;24.71
1679243280;19.03.2023;22:28:00;32.27;24.69
1679243520;19.03.2023;22:32:00;32.21;24.7
1679243820;19.03.2023;22:37:00;32.24;24.66
1679244180;19.03.2023;22:43:00;31.45;24.65
1679244780;19.03.2023;22:53:00;30.13;24.32
1679245320;19.03.2023;23:02:00;29.77;24.08
1679245680;19.03.2023;23:08:00;29.78;24.05
1679246040;19.03.2023;23:14:00;29.46;24.02
1679246400;19.03.2023;23:20:00;29.16;23.94
1679246700;19.03.2023;23:25:00;28.95;23.86
1679247300;19.03.2023;23:35:00;29.03;23.83
1679247780;19.03.2023;23:43:00;28.35;23.81
1679248260;19.03.2023;23:51:00;28.31;23.77
1679248620;19.03.2023;23:57:00;28.06;23.73
1679248920;20.03.2023;00:02:00;27.9;23.67
1679249460;20.03.2023;00:11:00;27.64;23.56
1679249820;20.03.2023;00:17:00;27.49;23.48
1679250360;20.03.2023;00:26:00;27.55;23.47
1679251440;20.03.2023;00:44:00;27.26;23.46
1679252040;20.03.2023;00:54:00;26.93;23.38
1679252520;20.03.2023;01:02:00;26.93;23.31
1679253180;20.03.2023;01:13:00;27.05;23.14
1679253720;20.03.2023;01:22:00;27.27;23.17
1679254080;20.03.2023;01:28:00;27.35;23.22
1679254380;20.03.2023;01:33:00;27.3;23.27
1679254680;20.03.2023;01:38:00;27.33;23.29
1679254980;20.03.2023;01:43:00;27.4;23.3
1679255280;20.03.2023;01:48:00;27.39;23.34
1679255880;20.03.2023;01:58:00;27.44;23.35
1679256180;20.03.2023;02:03:00;27.58;23.4
1679256480;20.03.2023;02:08:00;27.6;23.43
1679257020;20.03.2023;02:17:00;27.47;23.42
1679257320;20.03.2023;02:22:00;27.49;23.43
1679257620;20.03.2023;02:27:00;27.51;23.43
1679257980;20.03.2023;02:33:00;27.54;23.46
1679258280;20.03.2023;02:38:00;27.56;23.46
1679258880;20.03.2023;02:48:00;27.57;23.49
1679259180;20.03.2023;02:53:00;27.55;23.49
1679259780;20.03.2023;03:03:00;27.49;23.48
1679260380;20.03.2023;03:13:00;27.54;23.51
1679260680;20.03.2023;03:18:00;27.54;23.5
1679260980;20.03.2023;03:23:00;27.52;23.5
1679261280;20.03.2023;03:28:00;27.46;23.51
1679261580;20.03.2023;03:33:00;27.5;23.53
1679262120;20.03.2023;03:42:00;27.53;23.53
1679262420;20.03.2023;03:47:00;27.48;23.53
1679262720;20.03.2023;03:52:00;27.39;23.51
1679263020;20.03.2023;03:57:00;27.46;23.52
1679263320;20.03.2023;04:02:00;27.42;23.54
1679263920;20.03.2023;04:12:00;27.43;23.56
1679264220;20.03.2023;04:17:00;27.33;23.53
1679264700;20.03.2023;04:25:00;27.34;23.54
1679265000;20.03.2023;04:30:00;27.33;23.53
1679265600;20.03.2023;04:40:00;27.26;23.55
1679266200;20.03.2023;04:50:00;27.3;23.54
1679266800;20.03.2023;05:00:00;27.22;23.56
1679267640;20.03.2023;05:14:00;27.26;23.55
1679267940;20.03.2023;05:19:00;27.25;23.55
1679268240;20.03.2023;05:24:00;27.17;23.54
1679268540;20.03.2023;05:29:00;27.15;23.56
1679268840;20.03.2023;05:34:00;27.21;23.54
1679269140;20.03.2023;05:39:00;27.18;23.53
1679269440;20.03.2023;05:44:00;27.19;23.55
1679270040;20.03.2023;05:54:00;27.11;23.53
1679270340;20.03.2023;05:59:00;27.12;23.54
1679270940;20.03.2023;06:09:00;27.14;23.54
1679271540;20.03.2023;06:19:00;27.07;23.53
1679272080;20.03.2023;06:28:00;27.06;23.55
1679272680;20.03.2023;06:38:00;27.02;23.51
1679272980;20.03.2023;06:43:00;27.01;23.53
1679273520;20.03.2023;06:52:00;26.95;23.51
1679274060;20.03.2023;07:01:00;26.96;23.53
1679274660;20.03.2023;07:11:00;26.88;23.52
1679275020;20.03.2023;07:17:00;26.9;23.48
1679275500;20.03.2023;07:25:00;26.9;23.5
1679276040;20.03.2023;07:34:00;26.92;23.5
1679276340;20.03.2023;07:39:00;26.82;23.5
1679276640;20.03.2023;07:44:00;26.8;23.51
1679276940;20.03.2023;07:49:00;26.84;23.5
1679277240;20.03.2023;07:54:00;26.83;23.5
1679277780;20.03.2023;08:03:00;26.82;23.51
1679278080;20.03.2023;08:08:00;26.79;23.5
1679278680;20.03.2023;08:18:00;26.81;23.5
1679278980;20.03.2023;08:23:00;26.79;23.52
1679279580;20.03.2023;08:33:00;26.75;23.51
1679279880;20.03.2023;08:38:00;26.69;23.53
1679280180;20.03.2023;08:43:00;26.8;23.53
1679280780;20.03.2023;08:53:00;26.8;23.57
1679281080;20.03.2023;08:58:00;27.15;23.58
1679281380;20.03.2023;09:03:00;27.92;23.58
1679281980;20.03.2023;09:13:00;28;23.58
1679282280;20.03.2023;09:18:00;28.28;23.59
1679282580;20.03.2023;09:23:00;28.2;23.6
1679282880;20.03.2023;09:28:00;28.3;23.61
1679283480;20.03.2023;09:38:00;28.18;23.65
1679283960;20.03.2023;09:46:00;28.16;23.64
1679284500;20.03.2023;09:55:00;28.17;23.69
1679284800;20.03.2023;10:00:00;28.11;23.68
1679285400;20.03.2023;10:10:00;28.09;23.71
1679286000;20.03.2023;10:20:00;28.09;23.72
1679286300;20.03.2023;10:25:00;28.02;23.73
1679286900;20.03.2023;10:35:00;28.05;23.75
1679287380;20.03.2023;10:43:00;28.05;23.77
1679287680;20.03.2023;10:48:00;28.01;23.75
1679287980;20.03.2023;10:53:00;28;23.75
1679288280;20.03.2023;10:58:00;28.26;23.75
1679288880;20.03.2023;11:08:00;27.91;23.75
1679289480;20.03.2023;11:18:00;27.59;23.85
1679289780;20.03.2023;11:23:00;27.57;23.83
1679290380;20.03.2023;11:33:00;27.27;23.8
1679290980;20.03.2023;11:43:00;27.15;23.71
1679291280;20.03.2023;11:48:00;27.14;23.65
1679291580;20.03.2023;11:53:00;27.05;23.64
1679292060;20.03.2023;12:01:00;26.91;23.62
1679292360;20.03.2023;12:06:00;26.94;23.63
1679292660;20.03.2023;12:11:00;26.86;23.64
1679292960;20.03.2023;12:16:00;26.83;23.65
1679293560;20.03.2023;12:26:00;26.7;23.6
1679293860;20.03.2023;12:31:00;26.68;23.54
1679294400;20.03.2023;12:40:00;26.69;23.51
1679294760;20.03.2023;12:46:00;26.97;23.51
1679295060;20.03.2023;12:51:00;26.78;23.49
1679295660;20.03.2023;13:01:00;26.87;23.45
1679296200;20.03.2023;13:10:00;26.78;23.48
1679296560;20.03.2023;13:16:00;26.85;23.48
1679296860;20.03.2023;13:21:00;26.78;23.51
1679297460;20.03.2023;13:31:00;26.75;23.5
1679297760;20.03.2023;13:36:00;26.6;23.47
1679298060;20.03.2023;13:41:00;26.33;23.42
1679298360;20.03.2023;13:46:00;26.55;23.43
1679298660;20.03.2023;13:51:00;26.42;23.42
1679299260;20.03.2023;14:01:00;26.37;23.41
1679299860;20.03.2023;14:11:00;26.36;23.42
1679300160;20.03.2023;14:16:00;26.27;23.39
1679300460;20.03.2023;14:21:00;26.42;23.37
1679300760;20.03.2023;14:26:00;26.35;23.42
1679301060;20.03.2023;14:31:00;26.41;23.49
1679301660;20.03.2023;14:41:00;26.39;23.57
